encoder_length,time_idx,year,month,day,hour,minute,relative_time_idx,quantity_MW,quantity_MW_lead1_pred,quantity_MW_lead2_pred,quantity_MW_lead3_pred,quantity_MW_lead4_pred,quantity_MW_lead5_pred,quantity_MW_lead6_pred,quantity_MW_lead7_pred,quantity_MW_lead8_pred,quantity_MW_lead9_pred,quantity_MW_lead10_pred,quantity_MW_lead11_pred,quantity_MW_lead12_pred,quantity_MW_lead13_pred,quantity_MW_lead14_pred,quantity_MW_lead15_pred,quantity_MW_lead16_pred,quantity_MW_lead17_pred,quantity_MW_lead18_pred,quantity_MW_lead19_pred,quantity_MW_lead20_pred,quantity_MW_lead21_pred,quantity_MW_lead22_pred,quantity_MW_lead23_pred,quantity_MW_lead24_pred,quantity_MW_lead25_pred,quantity_MW_lead26_pred,quantity_MW_lead27_pred,quantity_MW_lead28_pred,quantity_MW_lead29_pred,quantity_MW_lead30_pred,quantity_MW_lead31_pred,quantity_MW_lead32_pred,quantity_MW_lead33_pred,quantity_MW_lead34_pred,quantity_MW_lead35_pred,quantity_MW_lead36_pred,quantity_MW_lead37_pred,quantity_MW_lead38_pred,quantity_MW_lead39_pred,quantity_MW_lead40_pred,quantity_MW_lead41_pred,quantity_MW_lead42_pred,quantity_MW_lead43_pred,quantity_MW_lead44_pred,quantity_MW_lead45_pred,quantity_MW_lead46_pred,quantity_MW_lead47_pred,quantity_MW_lead48_pred,quantity_MW_lead49_pred,quantity_MW_lead50_pred,quantity_MW_lead51_pred,quantity_MW_lead52_pred,quantity_MW_lead53_pred,quantity_MW_lead54_pred,quantity_MW_lead55_pred,quantity_MW_lead56_pred,quantity_MW_lead57_pred,quantity_MW_lead58_pred,quantity_MW_lead59_pred,quantity_MW_lead60_pred,quantity_MW_lead61_pred,quantity_MW_lead62_pred,quantity_MW_lead63_pred,quantity_MW_lead64_pred,quantity_MW_lead65_pred,quantity_MW_lead66_pred,quantity_MW_lead67_pred,quantity_MW_lead68_pred,quantity_MW_lead69_pred,quantity_MW_lead70_pred,quantity_MW_lead71_pred,quantity_MW_lead72_pred,quantity_MW_lead1_true,quantity_MW_lead2_true,quantity_MW_lead3_true,quantity_MW_lead4_true,quantity_MW_lead5_true,quantity_MW_lead6_true,quantity_MW_lead7_true,quantity_MW_lead8_true,quantity_MW_lead9_true,quantity_MW_lead10_true,quantity_MW_lead11_true,quantity_MW_lead12_true,quantity_MW_lead13_true,quantity_MW_lead14_true,quantity_MW_lead15_true,quantity_MW_lead16_true,quantity_MW_lead17_true,quantity_MW_lead18_true,quantity_MW_lead19_true,quantity_MW_lead20_true,quantity_MW_lead21_true,quantity_MW_lead22_true,quantity_MW_lead23_true,quantity_MW_lead24_true,quantity_MW_lead25_true,quantity_MW_lead26_true,quantity_MW_lead27_true,quantity_MW_lead28_true,quantity_MW_lead29_true,quantity_MW_lead30_true,quantity_MW_lead31_true,quantity_MW_lead32_true,quantity_MW_lead33_true,quantity_MW_lead34_true,quantity_MW_lead35_true,quantity_MW_lead36_true,quantity_MW_lead37_true,quantity_MW_lead38_true,quantity_MW_lead39_true,quantity_MW_lead40_true,quantity_MW_lead41_true,quantity_MW_lead42_true,quantity_MW_lead43_true,quantity_MW_lead44_true,quantity_MW_lead45_true,quantity_MW_lead46_true,quantity_MW_lead47_true,quantity_MW_lead48_true,quantity_MW_lead49_true,quantity_MW_lead50_true,quantity_MW_lead51_true,quantity_MW_lead52_true,quantity_MW_lead53_true,quantity_MW_lead54_true,quantity_MW_lead55_true,quantity_MW_lead56_true,quantity_MW_lead57_true,quantity_MW_lead58_true,quantity_MW_lead59_true,quantity_MW_lead60_true,quantity_MW_lead61_true,quantity_MW_lead62_true,quantity_MW_lead63_true,quantity_MW_lead64_true,quantity_MW_lead65_true,quantity_MW_lead66_true,quantity_MW_lead67_true,quantity_MW_lead68_true,quantity_MW_lead69_true,quantity_MW_lead70_true,quantity_MW_lead71_true,quantity_MW_lead72_true
1.0,1.27275,0.0,0.8628232,0.704102,-0.08039947,0.0,0.29583332,0.48173714,23766.934,23604.584,23466.828,23345.375,23230.371,23130.611,23049.324,22984.55,22932.844,22891.016,22856.78,22828.48,22804.895,22785.074,22768.285,22753.951,22741.613,22730.916,22721.572,22713.355,22706.092,22699.639,22693.877,22688.719,22684.082,22679.906,22676.133,22672.719,22669.623,22666.81,22664.25,22661.916,22659.783,22657.832,22656.047,22654.41,22652.904,22651.523,22650.25,22649.078,22648.0,22647.004,22646.088,22645.244,22644.465,22643.75,22643.092,22642.486,22641.93,22641.422,22640.959,22640.535,22640.152,22639.805,22639.494,22639.215,22638.965,22638.746,22638.557,22638.393,22638.254,22638.139,22638.047,22637.977,22637.928,22637.898,22637.887,22637.895,22637.918,22637.959,22638.014,22638.084,27840.0,27500.0,26860.0,26860.0,27676.0,27976.0,30648.0,31344.0,29064.0,26004.0,23664.0,22488.0,21708.0,21148.0,20780.0,20968.0,21804.0,24836.0,28368.0,28980.0,29156.0,28736.0,28084.0,27720.0,27416.0,27244.0,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0
1.0,1.274734,0.0,0.8628232,0.704102,0.064021796,0.0,0.29583332,0.3867233,23767.379,23605.527,23467.877,23346.318,23231.145,23131.232,23049.836,22985.0,22933.271,22891.457,22857.254,22829.008,22805.479,22785.715,22768.984,22754.701,22742.412,22731.756,22722.45,22714.266,22707.031,22700.602,22694.861,22689.719,22685.098,22680.934,22677.172,22673.768,22670.678,22667.871,22665.316,22662.986,22660.86,22658.914,22657.13,22655.496,22653.994,22652.613,22651.342,22650.172,22649.094,22648.102,22647.186,22646.342,22645.564,22644.85,22644.191,22643.586,22643.031,22642.523,22642.059,22641.637,22641.252,22640.906,22640.592,22640.312,22640.064,22639.846,22639.654,22639.49,22639.35,22639.234,22639.14,22639.07,22639.02,22638.988,22638.977,22638.98,22639.002,22639.04,22639.094,22639.162,27500.0,26860.0,26860.0,27676.0,27976.0,30648.0,31344.0,29064.0,26004.0,23664.0,22488.0,21708.0,21148.0,20780.0,20968.0,21804.0,24836.0,28368.0,28980.0,29156.0,28736.0,28084.0,27720.0,27416.0,27244.0,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0
1.0,1.276718,0.0,0.8628232,0.704102,0.20844306,0.0,0.29583332,0.26629886,23767.816,23606.455,23468.906,23347.238,23231.898,23131.834,23050.328,22985.432,22933.684,22891.883,22857.717,22829.52,22806.047,22786.344,22769.668,22755.438,22743.2,22732.584,22723.316,22715.166,22707.957,22701.55,22695.832,22690.707,22686.102,22681.95,22678.197,22674.8,22671.72,22668.922,22666.373,22664.049,22661.926,22659.982,22658.203,22656.57,22655.072,22653.693,22652.426,22651.256,22650.18,22649.188,22648.273,22647.432,22646.654,22645.94,22645.281,22644.678,22644.123,22643.615,22643.152,22642.729,22642.346,22641.998,22641.684,22641.404,22641.156,22640.936,22640.742,22640.578,22640.438,22640.32,22640.227,22640.154,22640.102,22640.068,22640.055,22640.059,22640.076,22640.113,22640.164,22640.229,26860.0,26860.0,27676.0,27976.0,30648.0,31344.0,29064.0,26004.0,23664.0,22488.0,21708.0,21148.0,20780.0,20968.0,21804.0,24836.0,28368.0,28980.0,29156.0,28736.0,28084.0,27720.0,27416.0,27244.0,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0
1.0,1.2787021,0.0,0.8628232,0.704102,0.35286433,0.0,0.29583332,0.12709257,23768.244,23607.367,23469.916,23348.139,23232.633,23132.416,23050.805,22985.846,22934.078,22892.293,22858.164,22830.02,22806.605,22786.959,22770.34,22756.162,22743.97,22733.4,22724.17,22716.05,22708.873,22702.488,22696.791,22691.684,22687.092,22682.953,22679.213,22675.826,22672.754,22669.96,22667.418,22665.1,22662.98,22661.043,22659.266,22657.637,22656.14,22654.766,22653.498,22652.332,22651.258,22650.266,22649.354,22648.512,22647.736,22647.021,22646.365,22645.762,22645.207,22644.7,22644.236,22643.812,22643.428,22643.082,22642.768,22642.488,22642.238,22642.018,22641.824,22641.658,22641.516,22641.398,22641.303,22641.229,22641.176,22641.14,22641.125,22641.125,22641.143,22641.176,22641.223,22641.287,26860.0,27676.0,27976.0,30648.0,31344.0,29064.0,26004.0,23664.0,22488.0,21708.0,21148.0,20780.0,20968.0,21804.0,24836.0,28368.0,28980.0,29156.0,28736.0,28084.0,27720.0,27416.0,27244.0,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0
1.0,1.2806861,0.0,0.8628232,0.704102,0.4972856,0.0,0.29583332,0.31049132,23768.662,23608.26,23470.906,23349.018,23233.348,23132.98,23051.264,22986.244,22934.459,22892.69,22858.602,22830.506,22807.148,22787.562,22771.0,22756.875,22744.73,22734.205,22725.012,22716.926,22709.773,22703.416,22697.738,22692.646,22688.072,22683.945,22680.217,22676.84,22673.775,22670.99,22668.453,22666.14,22664.027,22662.092,22660.32,22658.695,22657.201,22655.826,22654.562,22653.398,22652.324,22651.336,22650.426,22649.584,22648.809,22648.096,22647.44,22646.836,22646.281,22645.773,22645.31,22644.887,22644.504,22644.156,22643.844,22643.562,22643.312,22643.09,22642.898,22642.73,22642.588,22642.469,22642.371,22642.295,22642.238,22642.203,22642.186,22642.184,22642.2,22642.229,22642.273,22642.334,27676.0,27976.0,30648.0,31344.0,29064.0,26004.0,23664.0,22488.0,21708.0,21148.0,20780.0,20968.0,21804.0,24836.0,28368.0,28980.0,29156.0,28736.0,28084.0,27720.0,27416.0,27244.0,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0,27180.0
1.0,1.2826701,0.0,0.8628232,0.704102,0.6417069,0.0,0.29583332,0.55023545,23769.07,23609.137,23471.875,23349.879,23234.043,23133.527,23051.705,22986.627,22934.824,22893.07,22859.02,22830.979,22807.678,22788.152,22771.646,22757.576,22745.48,22734.996,22725.84,22717.787,22710.664,22704.33,22698.672,22693.6,22689.04,22684.926,22681.209,22677.842,22674.787,22672.008,22669.479,22667.172,22665.062,22663.133,22661.363,22659.74,22658.25,22656.879,22655.617,22654.455,22653.383,22652.396,22651.484,22650.646,22649.873,22649.16,22648.504,22647.902,22647.348,22646.84,22646.379,22645.955,22645.57,22645.223,22644.91,22644.627,22644.377,22644.154,22643.96,22643.793,22643.648,22643.527,22643.43,22643.352,22643.295,22643.256,22643.234,22643.23,22643.244,22643.271,22643.314,22643.371,27976.0,30648.0,31344.0,29064.0,26004.0,23664.0,22488.0,21708.0,21148.0,20780.0,20968.0,21804.0,24836.0,28368.0,28980.0,29156.0,28736.0,28084.0,27720.0,27416.0,27244.0,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0,27180.0,28048.0
1.0,1.2846541,0.0,0.8628232,0.704102,0.7861281,0.0,0.29583332,0.8419057,23769.47,23609.996,23472.824,23350.717,23234.72,23134.057,23052.129,22986.994,22935.176,22893.44,22859.428,22831.438,22808.197,22788.73,22772.281,22758.266,22746.217,22735.775,22726.658,22718.637,22711.543,22705.232,22699.596,22694.541,22689.996,22685.896,22682.19,22678.834,22675.787,22673.016,22670.492,22668.191,22666.088,22664.162,22662.396,22660.78,22659.29,22657.922,22656.664,22655.504,22654.434,22653.447,22652.54,22651.7,22650.928,22650.215,22649.562,22648.959,22648.406,22647.9,22647.436,22647.014,22646.629,22646.281,22645.967,22645.686,22645.434,22645.21,22645.016,22644.846,22644.701,22644.578,22644.479,22644.398,22644.34,22644.299,22644.275,22644.27,22644.28,22644.305,22644.344,22644.396,30648.0,31344.0,29064.0,26004.0,23664.0,22488.0,21708.0,21148.0,20780.0,20968.0,21804.0,24836.0,28368.0,28980.0,29156.0,28736.0,28084.0,27720.0,27416.0,27244.0,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0,27180.0,28048.0,29104.0
1.0,1.2866381,0.0,0.8628232,0.704102,0.9305494,0.0,0.29583332,1.3666912,23769.863,23610.84,23473.756,23351.537,23235.379,23134.566,23052.54,22987.344,22935.512,22893.793,22859.822,22831.885,22808.703,22789.293,22772.902,22758.941,22746.941,22736.543,22727.463,22719.477,22712.41,22706.123,22700.508,22695.47,22690.941,22686.855,22683.162,22679.814,22676.777,22674.014,22671.496,22669.201,22667.102,22665.182,22663.422,22661.805,22660.32,22658.957,22657.7,22656.541,22655.475,22654.49,22653.582,22652.744,22651.975,22651.264,22650.61,22650.008,22649.455,22648.95,22648.486,22648.064,22647.68,22647.33,22647.016,22646.734,22646.482,22646.258,22646.062,22645.89,22645.744,22645.62,22645.518,22645.438,22645.375,22645.332,22645.307,22645.297,22645.305,22645.328,22645.363,22645.412,31344.0,29064.0,26004.0,23664.0,22488.0,21708.0,21148.0,20780.0,20968.0,21804.0,24836.0,28368.0,28980.0,29156.0,28736.0,28084.0,27720.0,27416.0,27244.0,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0,27180.0,28048.0,29104.0,31004.0
1.0,1.2886223,0.0,0.8628232,0.704102,1.0749707,0.0,0.29583332,1.4572859,23770.246,23611.668,23474.668,23352.336,23236.016,23135.059,23052.93,22987.68,22935.834,22894.133,22860.203,22832.32,22809.195,22789.846,22773.514,22759.604,22747.652,22737.297,22728.256,22720.3,22713.264,22707.002,22701.406,22696.389,22691.875,22687.803,22684.121,22680.785,22677.754,22675.0,22672.492,22670.201,22668.107,22666.191,22664.436,22662.824,22661.344,22659.98,22658.727,22657.57,22656.504,22655.523,22654.617,22653.781,22653.012,22652.3,22651.648,22651.047,22650.494,22649.988,22649.527,22649.104,22648.719,22648.371,22648.055,22647.771,22647.52,22647.295,22647.098,22646.924,22646.777,22646.65,22646.547,22646.465,22646.4,22646.354,22646.328,22646.316,22646.32,22646.338,22646.371,22646.416,29064.0,26004.0,23664.0,22488.0,21708.0,21148.0,20780.0,20968.0,21804.0,24836.0,28368.0,28980.0,29156.0,28736.0,28084.0,27720.0,27416.0,27244.0,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0,27180.0,28048.0,29104.0,31004.0,31332.0
1.0,1.2906063,0.0,0.8628232,0.704102,1.219392,0.0,0.29583332,0.82533354,23770.617,23612.479,23475.559,23353.117,23236.635,23135.535,23053.303,22988.0,22936.14,22894.459,22860.57,22832.74,22809.676,22790.387,22774.111,22760.256,22748.354,22738.041,22729.035,22721.115,22714.105,22707.87,22702.295,22697.297,22692.799,22688.738,22685.068,22681.742,22678.723,22675.977,22673.475,22671.191,22669.104,22667.191,22665.44,22663.832,22662.354,22660.996,22659.744,22658.59,22657.527,22656.547,22655.643,22654.809,22654.04,22653.33,22652.678,22652.078,22651.527,22651.021,22650.559,22650.135,22649.75,22649.402,22649.086,22648.803,22648.549,22648.322,22648.123,22647.95,22647.799,22647.674,22647.566,22647.482,22647.414,22647.367,22647.336,22647.322,22647.322,22647.338,22647.367,22647.41,26004.0,23664.0,22488.0,21708.0,21148.0,20780.0,20968.0,21804.0,24836.0,28368.0,28980.0,29156.0,28736.0,28084.0,27720.0,27416.0,27244.0,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0,27180.0,28048.0,29104.0,31004.0,31332.0,29044.0
1.0,1.2925903,0.0,0.8628232,0.704102,1.3638132,0.0,0.29583332,-0.009904074,23770.982,23613.271,23476.43,23353.877,23237.234,23135.992,23053.662,22988.305,22936.434,22894.773,22860.926,22833.15,22810.145,22790.916,22774.697,22760.895,22749.041,22738.771,22729.805,22721.918,22714.936,22708.725,22703.172,22698.191,22693.709,22689.664,22686.008,22682.691,22679.682,22676.941,22674.447,22672.17,22670.088,22668.184,22666.436,22664.83,22663.357,22662.0,22660.752,22659.602,22658.541,22657.562,22656.66,22655.826,22655.059,22654.352,22653.7,22653.1,22652.549,22652.043,22651.582,22651.158,22650.773,22650.422,22650.107,22649.822,22649.568,22649.342,22649.14,22648.965,22648.812,22648.684,22648.576,22648.488,22648.42,22648.37,22648.336,22648.318,22648.314,22648.328,22648.354,22648.39,23664.0,22488.0,21708.0,21148.0,20780.0,20968.0,21804.0,24836.0,28368.0,28980.0,29156.0,28736.0,28084.0,27720.0,27416.0,27244.0,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0,27180.0,28048.0,29104.0,31004.0,31332.0,29044.0,26020.0
1.0,1.2945743,0.0,0.8628232,0.704102,1.5082345,0.0,0.29583332,-0.5711484,23771.338,23614.047,23477.283,23354.617,23237.816,23136.434,23054.004,22988.594,22936.713,22895.074,22861.268,22833.549,22810.602,22791.432,22775.271,22761.523,22749.717,22739.492,22730.562,22722.707,22715.756,22709.568,22704.04,22699.076,22694.61,22690.58,22686.934,22683.629,22680.629,22677.898,22675.41,22673.14,22671.064,22669.162,22667.42,22665.82,22664.35,22662.996,22661.752,22660.604,22659.545,22658.568,22657.666,22656.836,22656.068,22655.363,22654.71,22654.111,22653.56,22653.057,22652.594,22652.17,22651.785,22651.436,22651.117,22650.834,22650.576,22650.348,22650.146,22649.97,22649.816,22649.686,22649.574,22649.484,22649.414,22649.36,22649.324,22649.303,22649.297,22649.305,22649.326,22649.36,22488.0,21708.0,21148.0,20780.0,20968.0,21804.0,24836.0,28368.0,28980.0,29156.0,28736.0,28084.0,27720.0,27416.0,27244.0,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0,27180.0,28048.0,29104.0,31004.0,31332.0,29044.0,26020.0,23988.0
1.0,1.2965583,0.0,0.8628232,0.704102,1.6526557,0.0,0.29583332,-0.8539802,23771.684,23614.809,23478.115,23355.336,23238.379,23136.855,23054.328,22988.87,22936.979,22895.36,22861.598,22833.934,22811.045,22791.936,22775.834,22762.137,22750.38,22740.2,22731.309,22723.486,22716.564,22710.402,22704.893,22699.95,22695.5,22691.484,22687.852,22684.557,22681.566,22678.844,22676.363,22674.098,22672.03,22670.133,22668.395,22666.8,22665.334,22663.984,22662.74,22661.596,22660.54,22659.564,22658.664,22657.834,22657.07,22656.363,22655.715,22655.115,22654.564,22654.059,22653.598,22653.174,22652.79,22652.438,22652.121,22651.834,22651.576,22651.346,22651.143,22650.965,22650.809,22650.676,22650.562,22650.47,22650.396,22650.34,22650.3,22650.275,22650.266,22650.27,22650.287,22650.316,21708.0,21148.0,20780.0,20968.0,21804.0,24836.0,28368.0,28980.0,29156.0,28736.0,28084.0,27720.0,27416.0,27244.0,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0,27180.0,28048.0,29104.0,31004.0,31332.0,29044.0,26020.0,23988.0,22964.0
1.0,1.2985423,0.0,0.8628232,0.8117708,-1.6690334,0.0,0.29583332,-1.1500697,23772.021,23615.55,23478.928,23356.037,23238.924,23137.262,23054.639,22989.127,22937.23,22895.635,22861.914,22834.305,22811.477,22792.428,22776.383,22762.742,22751.033,22740.895,22732.043,22724.254,22717.36,22711.225,22705.736,22700.812,22696.379,22692.377,22688.758,22685.475,22682.492,22679.78,22677.307,22675.049,22672.984,22671.094,22669.361,22667.77,22666.307,22664.96,22663.72,22662.578,22661.523,22660.55,22659.654,22658.824,22658.06,22657.355,22656.707,22656.11,22655.559,22655.055,22654.592,22654.168,22653.781,22653.43,22653.111,22652.824,22652.564,22652.334,22652.129,22651.947,22651.791,22651.654,22651.54,22651.445,22651.367,22651.307,22651.264,22651.236,22651.223,22651.223,22651.234,22651.262,21148.0,20780.0,20968.0,21804.0,24836.0,28368.0,28980.0,29156.0,28736.0,28084.0,27720.0,27416.0,27244.0,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0,27180.0,28048.0,29104.0,31004.0,31332.0,29044.0,26020.0,23988.0,22964.0,21892.0
1.0,1.3005264,0.0,0.8628232,0.8117708,-1.5246122,0.0,0.29583332,-1.3312589,23772.348,23616.277,23479.72,23356.717,23239.45,23137.65,23054.934,22989.373,22937.467,22895.895,22862.219,22834.664,22811.895,22792.908,22776.922,22763.334,22751.674,22741.58,22732.766,22725.012,22718.145,22712.033,22706.57,22701.664,22697.248,22693.26,22689.652,22686.38,22683.408,22680.703,22678.238,22675.988,22673.93,22672.045,22670.316,22668.73,22667.271,22665.928,22664.691,22663.55,22662.498,22661.527,22660.633,22659.807,22659.043,22658.34,22657.69,22657.094,22656.543,22656.04,22655.576,22655.152,22654.764,22654.412,22654.094,22653.805,22653.545,22653.31,22653.104,22652.922,22652.762,22652.623,22652.506,22652.406,22652.326,22652.264,22652.217,22652.186,22652.168,22652.164,22652.172,22652.193,20780.0,20968.0,21804.0,24836.0,28368.0,28980.0,29156.0,28736.0,28084.0,27720.0,27416.0,27244.0,27128.0,27876.0,28768.0,29552.0,31664.0,31728.0,29468.0,26344.0,24032.0,22712.0,21808.0,21312.0,21048.0,21084.0,21944.0,25420.0,28952.0,29772.0,29232.0,28820.0,28124.0,28356.0,28160.0,27692.0,27360.0,27512.0,28196.0,29000.0,31408.0,31808.0,29584.0,26712.0,24380.0,23104.0,22312.0,21684.0,20936.0,20932.0,21932.0,25228.0,28420.0,29020.0,28900.0,28676.0,27724.0,27800.0,27456.0,27020.0,26516.0,27180.0,28048.0,29104.0,31004.0,31332.0,29044.0,26020.0,23988.0,22964.0,21892.0,21236.0
